Dealer ID|Address1|Address2|City|State|Zip|Email|Last Modified Date|VIN|Year|Make|Model|Trim|Drive Type|Transmission Type|Stock Number|Interior Type|Interior Color|Exterior Color|Cylinders|Cost|Wholesale|Retail|Mileage|Purchase Date|Video URL|Body Type|Engine|MPG City|MPG Highway|New / Used|MSRP|Certified Pre Owned|Image Last Modified Date|Images|Comments And Default Sellers Notes|Options
5555|5705 Bardstown Rd.||Louisville|KY|40291|jharold673@gmail.com|11/23/2013 1:27:09 PM|1G2ZH18N074127540|2007|Pontiac|G6|GT|FWD|Automatic|127540|||BLUE|6|5155|6995|6995|1|8/24/2013 12:00:00 AM|http://www.youtube.com/watch?v=yPZdj-qMnkc|Coupe|3.5L|20|28|Used|0|False|11/21/2013 3:58:31 PM|http://imagescdn.dealercarsearch.com/Media/5555/3404630/635206463114134860.jpg,http://imagescdn.dealercarsearch.com/Media/5555/3404630/635131135027748463.jpg,http://imagescdn.dealercarsearch.com/Media/5555/3404630/635131135029311043.jpg,http://imagescdn.dealercarsearch.com/Media/5555/3404630/635131135029936075.jpg,http://imagescdn.dealercarsearch.com/Media/5555/3404630/635131135030561107.jpg,http://imagescdn.dealercarsearch.com/Media/5555/3404630/635131135032123687.jpg,http://imagescdn.dealercarsearch.com/Media/5555/3404630/635131135037905233.jpg,http://imagescdn.dealercarsearch.com/Media/5555/3404630/635131135033373751.jpg,http://imagescdn.dealercarsearch.com/Media/5555/3404630/635131135038842781.jpg,http://imagescdn.dealercarsearch.com/Media/5555/3404630/635131135034155041.jpg,http://imagescdn.dealercarsearch.com/Media/5555/3404630/635131135039624071.jpg,http://imagescdn.dealercarsearch.com/Media/5555/3404630/635131135044780585.jpg,http://imagescdn.dealercarsearch.com/Media/5555/3404630/635131135031029881.jpg|A great find with: Chrome Wheels Leather Seats Cruise Control Power Steering and Much Much More.GREAT MPG AND A FUN CAR TO DRIVE AT A GREAT PRICEIF YOU HAVE BEEN LOOKING AT FORD CHEVY DODGE YOU GOTTA CHECK THIS CAR OUT Visit Globe Auto Sales online at www.globeautosonline.com to see more pictures of this vehicle or call us at 502-708-2886 today to schedule your test drive.|Bucket Seats,CD Changer,Chrome Wheels,Cruise Control,Leather Seats,Power Windows,Traction Control,A/C,A/T,ABS,Adjustable Steering Wheel,AM/FM Stereo,CD Player,Cloth Seats,Driver Air Bag,Engine Immobilizer,Front Head Air Bag,Front Side Air Bag,Front Wheel Drive,Passenger Air Bag,Passenger Air Bag Sensor,Power Door Locks,Power Driver Seat,Premium Sound System,Rear Bench Seat,Rear Head Air Bag,Sun/Moonroof
5555|5705 Bardstown Rd.||Louisville|KY|40291|jharold673@gmail.com|12/5/2013 11:03:59 AM|1D4HB48D84F170821|2004|Dodge|Durango|SLT|AWD|Automatic|170821|||BLACK|8|1100|6995|6995|106585|11/15/2013 12:00:00 AM||SUV|5.7L|13|18|Used||False|||null Visit Globe Auto Sales online at www.globeautosonline.com to see more pictures of this vehicle or call us at 502-708-2886 today to schedule your test drive.|
5555|5705 Bardstown Rd.||Louisville|KY|40291|jharold673@gmail.com|12/7/2013 2:56:58 PM|1FMZU74W62UA44417|2002|Ford|Explorer|Eddie Bauer|RWD|Automatic|A44417||SILVER|BLUE|8|5392|6995|6995|135121|12/5/2013 12:00:00 AM||SUV|4.6L|14|19|Used||False||| Visit Globe Auto Sales online at www.globeautosonline.com to see more pictures of this vehicle or call us at 502-708-2886 today to schedule your test drive.|Air Conditioning: Standard,Power Windows/Locks: Standard,Power Steering: Standard,Tilt Wheel: Standard,Entertainment: AM/FM CD,Security: Pass Key,Day Running Lamps: Not Available,Safety Features: Dual Front Air Bag%COMMA% Active Belts,Cab Configuration: Sport Utility,ABS: All Wheel Std,Tonnage Rating: 1/2 Ton
5555|5705 Bardstown Rd.||Louisville|KY|40291|jharold673@gmail.com|12/16/2013 2:43:21 PM|1D8HB48207F543089|2007|Dodge|Durango|SLT Plus 4WD|4WD|Automatic|543089|Cloth     |Charcoal|BLACK|8|8550|10995|10995|105527|10/7/2013 12:00:00 AM|http://www.youtube.com/watch?v=quVvolKWlFA|Sedan|5.7L|14|18|Used||False|11/21/2013 3:58:31 PM|http://imagescdn.dealercarsearch.com/Media/5555/3583678/635206463113509860.jpg,http://imagescdn.dealercarsearch.com/Media/5555/3583678/635171039286809829.jpg,http://imagescdn.dealercarsearch.com/Media/5555/3583678/635171039287745829.jpg,http://imagescdn.dealercarsearch.com/Media/5555/3583678/635171039288681829.jpg,http://imagescdn.dealercarsearch.com/Media/5555/3583678/635171039289149829.jpg,http://imagescdn.dealercarsearch.com/Media/5555/3583678/635171039289773829.jpg,http://imagescdn.dealercarsearch.com/Media/5555/3583678/635171039294453829.jpg,http://imagescdn.dealercarsearch.com/Media/5555/3583678/635171039295233829.jpg,http://imagescdn.dealercarsearch.com/Media/5555/3583678/635171039296013829.jpg,http://imagescdn.dealercarsearch.com/Media/5555/3583678/635171039296481829.jpg,http://imagescdn.dealercarsearch.com/Media/5555/3583678/635171039297105829.jpg,http://imagescdn.dealercarsearch.com/Media/5555/3583678/635171039297573829.jpg,http://imagescdn.dealercarsearch.com/Media/5555/3583678/635171039298197829.jpg,http://imagescdn.dealercarsearch.com/Media/5555/3583678/635171039291177829.jpg|null Visit Globe Auto Sales online at www.globeautosonline.com to see more pictures of this vehicle or call us at 502-708-2886 today to schedule your test drive.|Cruise Control,Bucket Seats,Power Steering,Traction Control,Power Windows
5555|5705 Bardstown Rd.||Louisville|KY|40291|jharold673@gmail.com|12/16/2013 3:56:52 PM|1GNDV23L16D154259|2006|Chevrolet|Uplander|EXT WB FWD LS|FWD|Automatic|154259|||TAN|6|2875|4995|6995|176640|10/26/2013 12:00:00 AM|http://www.youtube.com/watch?v=hW2xCCCaTjE|Sedan|3.5L|18|25|Used||False|11/29/2013 2:04:58 PM|http://imagescdn.dealercarsearch.com/Media/5555/3683504/635213306976881760.jpg,http://imagescdn.dealercarsearch.com/Media/5555/3683504/635213306876881760.jpg,http://imagescdn.dealercarsearch.com/Media/5555/3683504/635213306249198532.jpg,http://imagescdn.dealercarsearch.com/Media/5555/3683504/635213306250446540.jpg,http://imagescdn.dealercarsearch.com/Media/5555/3683504/635213306251382546.jpg,http://imagescdn.dealercarsearch.com/Media/5555/3683504/635213306251850549.jpg,http://imagescdn.dealercarsearch.com/Media/5555/3683504/635213306252630554.jpg,http://imagescdn.dealercarsearch.com/Media/5555/3683504/635213306253410559.jpg,http://imagescdn.dealercarsearch.com/Media/5555/3683504/635213306254346565.jpg,http://imagescdn.dealercarsearch.com/Media/5555/3683504/635213306254970569.jpg,http://imagescdn.dealercarsearch.com/Media/5555/3683504/635213306255438572.jpg,http://imagescdn.dealercarsearch.com/Media/5555/3683504/635213306256062576.jpg,http://imagescdn.dealercarsearch.com/Media/5555/3683504/635213306257310584.jpg,http://imagescdn.dealercarsearch.com/Media/5555/3683504/635213306257778587.jpg,http://imagescdn.dealercarsearch.com/Media/5555/3683504/635213306258246590.jpg| Visit Globe Auto Sales online at www.globeautosonline.com to see more pictures of this vehicle or call us at 502-708-2886 today to schedule your test drive.|Driver Air Bag,Passenger Air Bag,A/C,AM/FM Stereo,CD Player,ABS,Third Passenger Door,Fourth Passenger Door,Front Wheel Drive,Power Door Locks,3rd Row Seat,Bucket Seats,Power Steering,Adjustable Steering Wheel,Traction Control,Power Windows,A/T,Rear Bucket Seats,MP3 Player,Engine Immobilizer,Steel Wheels,Telematics,Entertainment System,Auxiliary Audio Input,Front Side Air Bag,Rear A/C,Cruise Control,Heated Mirrors
5555|5705 Bardstown Rd.||Louisville|KY|40291|jharold673@gmail.com|12/27/2013 10:47:22 AM|1G2HY52K65U223669|2005|Pontiac|Bonneville|SLE|FWD|Automatic|223669|Leather   |Gray|BLUE|6|7250|8995|8995|105158|12/21/2013 12:00:00 AM|http://www.youtube.com/watch?v=PIs_-htKZbU|Sedan|3.8L|20|29|Used|0|False|12/26/2013 6:16:23 PM|http://imagescdn.dealercarsearch.com/Media/5555/3890065/635236785833404360.jpg,http://imagescdn.dealercarsearch.com/Media/5555/3890065/635236785733404360.jpg,http://imagescdn.dealercarsearch.com/Media/5555/3890065/635236785395838360.jpg,http://imagescdn.dealercarsearch.com/Media/5555/3890065/635236785396619650.jpg,http://imagescdn.dealercarsearch.com/Media/5555/3890065/635236785397088424.jpg,http://imagescdn.dealercarsearch.com/Media/5555/3890065/635236785397400940.jpg,http://imagescdn.dealercarsearch.com/Media/5555/3890065/635236785397869714.jpg,http://imagescdn.dealercarsearch.com/Media/5555/3890065/635236785398182230.jpg,http://imagescdn.dealercarsearch.com/Media/5555/3890065/635236785398651004.jpg,http://imagescdn.dealercarsearch.com/Media/5555/3890065/635236785398963520.jpg,http://imagescdn.dealercarsearch.com/Media/5555/3890065/635236785399588552.jpg,http://imagescdn.dealercarsearch.com/Media/5555/3890065/635236785400682358.jpg,http://imagescdn.dealercarsearch.com/Media/5555/3890065/635236785400994874.jpg|GLOBE AUTO SALES 5705 BARDSTOWN RD LOUISVILLE KY 40291 CALL 502-386-3157 WWW.GLOBEAUTOSONLINE.COM Visit Globe Auto Sales online at www.globeautosonline.com to see more pictures of this vehicle or call us at 502-708-2886 today to schedule your test drive.|Air Conditioning,Alarm System,AM/FM,Anti-Lock Brakes,Automatic Climate Control,Automatic Headlights,Automatic Load-Leveling,Bucket Seats,CD,Child Safety Door Locks,Chrome Wheels,Cruise Control,Daytime Running Lights,Driver Airbag,Driver Multi-Adjustable Power Seat,Electrochromic Exterior Rearview Mirror,Electrochromic Interior Rearview Mirror,Fog Lights,Front Air Dam,Front Power Lumbar Support,Front Power Memory Seat,Front Side Airbag,Front Side Airbag with Head Protection,Handsfree Wireless,Heated Exterior Mirror,Heated Seats,High Intensity Discharge Headlights,Interval Wipers,Keyless Entry,Leather Seats,Leather Steering Wheel,MP3 CD Player,On-Star,Owners Manual,Passenger Airbag,Power Brakes,Power Locks,Power Mirrors,Power Seats,Power Steering,Power Trunk Lid,Power Windows,Rear Air,Rear Defroster,Rear Spoiler,Satellite Radio,Side Airbags,Side Head Curtain Airbag,Steering Wheel Mounted Controls,Subwoofer,Sun Roof,Tachometer,Tilt Wheel,Tinted Windows,Tire Pressure Monitor,Trip Computer,Trunk Anti-Trap Device,Vehicle Stability Control System,Voice Activated Telephone,ABS: All Wheel Std,Air Conditioning: Standard,Day Running Lamps: Standard,Entertainment: AM/FM CASS/CD,Entertainment: AM/FM CD,Entertainment: SATELLITE,Power Steering: Standard,Power Windows/Locks: Standard,Safety Features: Dual Front Air Bag%COMMA% Active Belts,Security: Pass Key,Tilt Wheel: Standard
5555|5705 Bardstown Rd.||Louisville|KY|40291|jharold673@gmail.com|12/27/2013 10:52:03 AM|1GKES16S656151027|2005|GMC|Envoy|XL SLE 4WD|RWD|Automatic|151027|Leather   |Sand|RED|6|9300|10995|10995|108026|12/21/2013 12:00:00 AM|http://www.youtube.com/watch?v=qjv18d7PxQw|SUV|4.2L|15|19|Used|0|False|12/26/2013 6:21:11 PM|http://imagescdn.dealercarsearch.com/Media/5555/3890066/635236788134810610.jpg,http://imagescdn.dealercarsearch.com/Media/5555/3890066/635236788038317398.jpg,http://imagescdn.dealercarsearch.com/Media/5555/3890066/635236788038942430.jpg,http://imagescdn.dealercarsearch.com/Media/5555/3890066/635236788039411204.jpg,http://imagescdn.dealercarsearch.com/Media/5555/3890066/635236788039879978.jpg,http://imagescdn.dealercarsearch.com/Media/5555/3890066/635236788041286300.jpg,http://imagescdn.dealercarsearch.com/Media/5555/3890066/635236788041911332.jpg,http://imagescdn.dealercarsearch.com/Media/5555/3890066/635236788044880234.jpg,http://imagescdn.dealercarsearch.com/Media/5555/3890066/635236788042536364.jpg,http://imagescdn.dealercarsearch.com/Media/5555/3890066/635236788044411460.jpg,http://imagescdn.dealercarsearch.com/Media/5555/3890066/635236788045349008.jpg,http://imagescdn.dealercarsearch.com/Media/5555/3890066/635236788045661524.jpg,http://imagescdn.dealercarsearch.com/Media/5555/3890066/635236788046286556.jpg,http://imagescdn.dealercarsearch.com/Media/5555/3890066/635236788046755330.jpg,http://imagescdn.dealercarsearch.com/Media/5555/3890066/635236788047067846.jpg|GLOBE AUTO SALES 5705 BARDSTOWN RD LOUISVILLE KY 40291 CALL 502-386-3157 WWW.GLOBEAUTOSONLINE.COM Visit Globe Auto Sales online at www.globeautosonline.com to see more pictures of this vehicle or call us at 502-708-2886 today to schedule your test drive.|4x4,Air Conditioning,Alarm System,AM/FM,Anti-Lock Brakes,Automatic Climate Control,Automatic Headlights,Automatic Load-Leveling,Back Up Sonar,Cargo Area Tiedowns,Cargo Net,CD,Child Safety Door Locks,Chrome Wheels,Daytime Running Lights,Driver Airbag,Driver Multi-Adjustable Power Seat,Electrochromic Exterior Rearview Mirror,Electrochromic Interior Rearview Mirror,Extra Keys,Fog Lights,Front Power Lumbar Support,Front Power Memory Seat,Front Side Airbag,Front Side Airbag with Head Protection,Handsfree Wireless,Heated Exterior Mirror,High Intensity Discharge Headlights,Interval Wipers,Keyless Entry,Leather Seats,Leather Steering Wheel,Luggage Rack,Memory Seats,MP3 CD Player,On-Star,Owners Manual,Passenger Airbag,Passenger Multi-Adjustable Power Seat,Power Brakes,Power Locks,Power Mirrors,Power Seats,Power Steering,Rear Defroster,Running Boards,Satellite Radio,Second Row Sound Controls,Side Airbags,Side Head Curtain Airbag,Steering Wheel Mounted Controls,Subwoofer,Sun Roof,Tachometer,Tilt Wheel,Tinted Windows,Tire Pressure Monitor,Trip Computer,ABS: All Wheel Std,Air Conditioning: Standard,Day Running Lamps: Standard,Entertainment: AM/FM CD,Entertainment: AM/FM CD/MP3,Entertainment: SATELLITE,Power Steering: Standard,Power Windows/Locks: Standard,Safety Features: Dual Front Air Bag%COMMA% Active Belts,Security: Pass Key,Tilt Wheel: Standard,Tonnage Rating: 1/2 Ton
5555|5705 Bardstown Rd.||Louisville|KY|40291|jharold673@gmail.com|12/27/2013 11:12:19 AM|1G6KD57Y96U120082|2006|Cadillac|DTS|Performance|FWD|Automatic|120082|Leather   |Charcoal|WHITE|8|8850|10995|10995|114746|12/21/2013 12:00:00 AM|http://www.youtube.com/watch?v=l26WvAJpvUA|Sedan|4.6L|17|24|Used|0|False|12/26/2013 6:14:59 PM|http://imagescdn.dealercarsearch.com/Media/5555/3890068/635236784633091860.jpg,http://imagescdn.dealercarsearch.com/Media/5555/3890068/635236784617517262.jpg,http://imagescdn.dealercarsearch.com/Media/5555/3890068/635236784617829778.jpg,http://imagescdn.dealercarsearch.com/Media/5555/3890068/635236784618298552.jpg,http://imagescdn.dealercarsearch.com/Media/5555/3890068/635236784618611068.jpg,http://imagescdn.dealercarsearch.com/Media/5555/3890068/635236784619704874.jpg,http://imagescdn.dealercarsearch.com/Media/5555/3890068/635236784620017390.jpg,http://imagescdn.dealercarsearch.com/Media/5555/3890068/635236784620486164.jpg,http://imagescdn.dealercarsearch.com/Media/5555/3890068/635236784621111196.jpg,http://imagescdn.dealercarsearch.com/Media/5555/3890068/635236784621579970.jpg,http://imagescdn.dealercarsearch.com/Media/5555/3890068/635236784622048744.jpg,http://imagescdn.dealercarsearch.com/Media/5555/3890068/635236784622517518.jpg,http://imagescdn.dealercarsearch.com/Media/5555/3890068/635236784623611324.jpg,http://imagescdn.dealercarsearch.com/Media/5555/3890068/635236784624236356.jpg,http://imagescdn.dealercarsearch.com/Media/5555/3890068/635236784624861388.jpg|2006 CADILLAC DTS NAVIGATION LEATHER SUNROOF ON-STAR BOSE C/D NON-SMOKER OWNED AND ALWAYS GARAGE KEPT BEAUTIFUL PEARL WHITE GLOBE AUTO SALES 5705 BARDSTOWN RD LOUISVILLE KY 40291 CALL 502-386-3157 WWW.GLOBEAUTOSONLINE.COM Visit Globe Auto Sales online at www.globeautosonline.com to see more pictures of this vehicle or call us at 502-708-2886 today to schedule your test drive.|Air Conditioning,Alarm System,AM/FM,Anti-Lock Brakes,Automatic Climate Control,Automatic Headlights,Automatic Load-Leveling,Cargo Net,CD,Child Safety Door Locks,Chrome Wheels,Cruise Control,Daytime Running Lights,Driver Airbag,Driver Multi-Adjustable Power Seat,Electrochromic Interior Rearview Mirror,Electronic Brake Assistance,Fog Lights,Front Power Lumbar Support,Front Power Memory Seat,Front Side Airbag,Handsfree Wireless,Heated Exterior Mirror,Heated Seats,High Intensity Discharge Headlights,Interval Wipers,Keyless Entry,Leather Seats,Leather Steering Wheel,Limited Slip Differential,Memory Seats,MP3 CD Player,Navigation,On-Star,Owners Manual,Passenger Airbag,Passenger Multi-Adjustable Power Seat,Power Brakes,Power Locks,Power Mirrors,Power Steering,Power Trunk Lid,Power Windows,Rear Defroster,Satellite Radio,Side Airbags,Steering Wheel Mounted Controls,Subwoofer,Sun Roof,Tachometer,Telescopic Steering Column,Tilt Wheel,Tinted Windows,Tire Pressure Monitor,Traction Control,Trip Computer,Vehicle Stability Control System,Voice Activated Telephone,Xenon Headlights,ABS: All Wheel Std,Air Conditioning: Standard,Day Running Lamps: Standard,Entertainment: AM/FM CD/MP3,Entertainment: SATELLITE,Power Steering: Standard,Power Windows/Locks: Standard,Safety Features: Dual Airbags Front Head and Side%COMMA%,Security: Sentry key and keyless entry,Tilt Wheel: Standard
5555|5705 Bardstown Rd.||Louisville|KY|40291|jharold673@gmail.com|12/27/2013 11:17:09 AM|1FMZU63EX4ZB18432|2004|Ford|Explorer|XLT 4.0L 4WD|4WD|Automatic|B18432|Leather   |Charcoal|BLACK|6|6200|0|8995|123150|12/21/2013 12:00:00 AM|http://www.youtube.com/watch?v=58XK40T4NHQ|SUV|4.0L|16|21|Used|0|False|12/26/2013 6:29:14 PM|http://imagescdn.dealercarsearch.com/Media/5555/3894107/635236793538560610.jpg,http://imagescdn.dealercarsearch.com/Media/5555/3894107/635236793438560610.jpg,http://imagescdn.dealercarsearch.com/Media/5555/3894107/635236792734339072.jpg,http://imagescdn.dealercarsearch.com/Media/5555/3894107/635236792735120362.jpg,http://imagescdn.dealercarsearch.com/Media/5555/3894107/635236792735901652.jpg,http://imagescdn.dealercarsearch.com/Media/5555/3894107/635236792736526684.jpg,http://imagescdn.dealercarsearch.com/Media/5555/3894107/635236792737307974.jpg,http://imagescdn.dealercarsearch.com/Media/5555/3894107/635236792739183070.jpg,http://imagescdn.dealercarsearch.com/Media/5555/3894107/635236792737933006.jpg,http://imagescdn.dealercarsearch.com/Media/5555/3894107/635236792738714296.jpg,http://imagescdn.dealercarsearch.com/Media/5555/3894107/635236792739651844.jpg,http://imagescdn.dealercarsearch.com/Media/5555/3894107/635236792739964360.jpg,http://imagescdn.dealercarsearch.com/Media/5555/3894107/635236792740433134.jpg,http://imagescdn.dealercarsearch.com/Media/5555/3894107/635236792741058166.jpg,http://imagescdn.dealercarsearch.com/Media/5555/3894107/635236792741526940.jpg|GLOBE AUTO SALES 5705 BARDSTOWN RD LOUISVILLE KY 40291 CALL 502-386-3157 WWW.GLOBEAUTOSONLINE.COM Visit Globe Auto Sales online at www.globeautosonline.com to see more pictures of this vehicle or call us at 502-708-2886 today to schedule your test drive.|4x4,Air Conditioning,Alarm System,Alloy Wheels,AM/FM,Anti-Lock Brakes,Automatic Climate Control,Automatic Headlights,Cargo Area Tiedowns,CD,Cruise Control,Driver Airbag,Driver Multi-Adjustable Power Seat,Electrochromic Exterior Rearview Mirror,Electrochromic Interior Rearview Mirror,Fog Lights,Front Power Lumbar Support,Front Power Memory Seat,Front Side Airbag,Front Side Airbag with Head Protection,Heated Exterior Mirror,High Intensity Discharge Headlights,Interval Wipers,Keyless Entry,Leather Seats,Memory Seats,MP3 CD Player,Owners Manual,Passenger Airbag,Power Brakes,Power Locks,Power Mirrors,Power Seats,Power Steering,Power Windows,Rear Air,Rear Defroster,Rear Wiper,Running Boards,Satellite Radio,Second Row Folding Seat,Second Row Side Airbag,Second Row Side Airbag with Head Protection,Second Row Sound Controls,Side Airbags,Side Head Curtain Airbag,Steering Wheel Mounted Controls,Sun Roof,Tachometer,Third Row Removable Seat,Third Row Seat,Tilt Wheel,Tinted Windows,Tire Pressure Monitor,Tow Package,Towing Preparation Package,Traction Control,Trip Computer,ABS: All Wheel Std,Air Conditioning: Standard,Cab Configuration: Sport Utility,Day Running Lamps: Not Available,Entertainment: AM/FM CD,Power Steering: Standard,Power Windows/Locks: Standard,Safety Features: Dual Air Bags Front and Sides%COMMA% Ac,Security: Pass Key,Tilt Wheel: Standard,Tonnage Rating: 1/2 Ton
5555|5705 Bardstown Rd.||Louisville|KY|40291|jharold673@gmail.com|12/27/2013 11:33:08 AM|KNDJJ741995011799|2009|Kia|Borrego|LX V6|RWD|Automatic|011799|Cloth     |Charcoal|WHITE|6|10300|10300|12995|80024|12/21/2013 12:00:00 AM|http://www.youtube.com/watch?v=yhQ2GdmR8f4|SUV|3.8L|||Used|0|False|12/26/2013 6:26:05 PM|http://imagescdn.dealercarsearch.com/Media/5555/3894113/635236790737154360.jpg,http://imagescdn.dealercarsearch.com/Media/5555/3894113/635236790659232832.jpg,http://imagescdn.dealercarsearch.com/Media/5555/3894113/635236790659857864.jpg,http://imagescdn.dealercarsearch.com/Media/5555/3894113/635236790660482896.jpg,http://imagescdn.dealercarsearch.com/Media/5555/3894113/635236790660951670.jpg,http://imagescdn.dealercarsearch.com/Media/5555/3894113/635236790661420444.jpg,http://imagescdn.dealercarsearch.com/Media/5555/3894113/635236790661732960.jpg,http://imagescdn.dealercarsearch.com/Media/5555/3894113/635236790662983024.jpg,http://imagescdn.dealercarsearch.com/Media/5555/3894113/635236790664076830.jpg,http://imagescdn.dealercarsearch.com/Media/5555/3894113/635236790664858120.jpg,http://imagescdn.dealercarsearch.com/Media/5555/3894113/635236790666733216.jpg,http://imagescdn.dealercarsearch.com/Media/5555/3894113/635236790668139538.jpg,http://imagescdn.dealercarsearch.com/Media/5555/3894113/635236790669233344.jpg,http://imagescdn.dealercarsearch.com/Media/5555/3894113/635236790670170892.jpg|GLOBE AUTO SALES 5705 BARDSTOWN RD LOUISVILLE KY 40291 CALL 502-386-3157 WWW.GLOBEAUTOSONLINE.COM Visit Globe Auto Sales online at www.globeautosonline.com to see more pictures of this vehicle or call us at 502-708-2886 today to schedule your test drive.|Air Conditioning,Alarm System,Alloy Wheels,Anti-Lock Brakes,Automatic Climate Control,Automatic Headlights,CD,Chrome Wheels,Cruise Control,Daytime Running Lights,Driver Airbag,Driver Multi-Adjustable Power Seat,Electrochromic Exterior Rearview Mirror,Electrochromic Interior Rearview Mirror,Extra Keys,Fog Lights,Front Power Lumbar Support,Front Power Memory Seat,Front Side Airbag,Front Side Airbag with Head Protection,Front Split Bench Seat,Full Size Spare Tire,Handsfree Wireless,Heated Exterior Mirror,High Intensity Discharge Headlights,Interval Wipers,Keyless Entry,Leather Steering Wheel,Luggage Rack,Memory Seats,MP3 CD Player,Owners Manual,Passenger Airbag,Passenger Multi-Adjustable Power Seat,Power Brakes,Power Locks,Power Mirrors,Power Seats,Power Steering,Power Windows,Rear Air,Rear Defroster,Rear Wiper,Second Row Removable Seat,Second Row Side Airbag,Second Row Side Airbag with Head Protection,Side Airbags,Side Head Curtain Airbag,Steering Wheel Mounted Controls,Subwoofer,Tachometer,Third Row Removable Seat,Third Row Seat,Tilt Wheel,Tinted Windows,Tire Pressure Monitor,Tow Package,Towing Preparation Package,Traction Control,Trip Computer,ABS: All Wheel Std,Air Conditioning: Standard,Cab Configuration: Sport Utility,Day Running Lamps: Not Available,Entertainment: AM/FM CD/DVD,Entertainment: AM/FM CD/MP3,Entertainment: SATELLITE,Power Steering: Standard,Power Windows/Locks: Standard,Safety Features: Dual Front Airbags%COMMA% Side Airbags%COMMA%,Security: Immobilizer / keyless entry / and alarm,Tilt Wheel: Standard
5555|5705 Bardstown Rd.||Louisville|KY|40291|jharold673@gmail.com|12/27/2013 11:39:33 AM|2C8GP64L61R249863|2001|Chrysler|Town & Country|Limited FWD|FWD|Automatic|249863|Leather   |Sand|RED|6|3815|5995|5995|157941|12/18/2013 12:00:00 AM|http://www.youtube.com/watch?v=z4LOnnd2KNQ|Van|3.8L|17|23|Used|0|False|12/26/2013 6:10:33 PM|http://imagescdn.dealercarsearch.com/Media/5555/3885039/635236782330435610.jpg,http://imagescdn.dealercarsearch.com/Media/5555/3885039/635236782230591860.jpg,http://imagescdn.dealercarsearch.com/Media/5555/3885039/635236781765808762.jpg,http://imagescdn.dealercarsearch.com/Media/5555/3885039/635236781767683858.jpg,http://imagescdn.dealercarsearch.com/Media/5555/3885039/635236781772371598.jpg,http://imagescdn.dealercarsearch.com/Media/5555/3885039/635236781772996630.jpg,http://imagescdn.dealercarsearch.com/Media/5555/3885039/635236781773465404.jpg,http://imagescdn.dealercarsearch.com/Media/5555/3885039/635236781775496758.jpg,http://imagescdn.dealercarsearch.com/Media/5555/3885039/635236781774090436.jpg,http://imagescdn.dealercarsearch.com/Media/5555/3885039/635236781774559210.jpg,http://imagescdn.dealercarsearch.com/Media/5555/3885039/635236781775027984.jpg,http://imagescdn.dealercarsearch.com/Media/5555/3885039/635236781775965532.jpg,http://imagescdn.dealercarsearch.com/Media/5555/3885039/635236781776590564.jpg,http://imagescdn.dealercarsearch.com/Media/5555/3885039/635236781777371854.jpg,http://imagescdn.dealercarsearch.com/Media/5555/3885039/635236781777996886.jpg,http://imagescdn.dealercarsearch.com/Media/5555/3885039/635236781779090692.jpg|GLOBE AUTO SALES 5705 BARDSTOWN RD LOUISVILLE KY 40291 CALL 502-386-3157 WWW.GLOBEAUTOSONLINE.COM Visit Globe Auto Sales online at www.globeautosonline.com to see more pictures of this vehicle or call us at 502-708-2886 today to schedule your test drive.|Air Conditioning,Alarm System,AM/FM,Anti-Lock Brakes,Automatic Climate Control,Automatic Headlights,CD,Child Safety Door Locks,Chrome Wheels,Cruise Control,Daytime Running Lights,Driver Airbag,Driver Multi-Adjustable Power Seat,Electrochromic Exterior Rearview Mirror,Electrochromic Interior Rearview Mirror,Fog Lights,Front Power Lumbar Support,Front Power Memory Seat,Front Side Airbag,Heated Seats,High Intensity Discharge Headlights,Interval Wipers,Keyless Entry,Leather Seats,Leather Steering Wheel,Luggage Rack,Memory Seats,MP3 CD Player,Owners Manual,Passenger Airbag,Passenger Multi-Adjustable Power Seat,Power Brakes,Power Locks,Power Mirrors,Power Seats,Power Steering,Power Windows,Rear Defroster,Rear Wiper,Running Boards,Satellite Radio,Second Row Folding Seat,Second Row Removable Seat,Second Row Sound Controls,Separate Driver/Front Passenger Climate Controls,Steering Wheel Mounted Controls,Sun Roof,Tachometer,Third Row Removable Seat,Third Row Seat,Tilt Wheel,Tinted Windows,Tire Pressure Monitor,Tow Package,Towing Preparation Package,Traction Control,Trip Computer,ABS: All Wheel Std,Air Conditioning: Standard,Bed Length: Extended,Cab Configuration: Van,Day Running Lamps: Standard,Entertainment: AM/FM CASS,Power Steering: Standard,Power Windows/Locks: Standard,Safety Features: Dual Air Bags Front and Sides%COMMA% Ac,Security: Pass Key,Tilt Wheel: Standard
